filename,source_device,capture_date,year_guess,gps_lat,gps_lon,camera_model,archival_box,is_separator,document_date,description,file_path,notes
IMG_1050.HEIC,iphone,2026-04-21 07:09:06 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten document in Norwegian containing notes or correspondence with multiple paragraphs discussing various administrative or organizational matters, with numbered sections and references to different topics or decisions.",public/images/primary/raw/iphone/IMG_1050.HEIC,
IMG_1051.HEIC,iphone,2026-04-21 07:09:19 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten document in Norwegian containing notes or a letter with multiple paragraphs discussing various topics, written in cursive script on lined paper.",public/images/primary/raw/iphone/IMG_1051.HEIC,
IMG_1052.HEIC,iphone,2026-04-21 07:09:27 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten document in Norwegian on graph paper containing numbered points (1-14) discussing administrative or organizational matters with references to meetings, decisions, and various named individuals or departments.",public/images/primary/raw/iphone/IMG_1052.HEIC,
IMG_1053.HEIC,iphone,2026-04-21 07:09:47 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten notes in Norwegian on grid paper containing mathematical or technical calculations, formulas, and algebraic expressions, possibly related to engineering or scientific work.",public/images/primary/raw/iphone/IMG_1053.HEIC,
IMG_1054.HEIC,iphone,2026-04-21 07:10:16 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten document in Norwegian containing what appears to be notes or instructions about EDB (electronic data processing) systems, with multiple references to various procedures, departments, and administrative matters related to computer systems implementation.",public/images/primary/raw/iphone/IMG_1054.HEIC,
IMG_1055.HEIC,iphone,2026-04-21 07:10:31 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten notebook page in Norwegian containing administrative or personal notes discussing various matters including references to dates, names, and what appears to be organizational or institutional matters from approximately the 1970s period.",public/images/primary/raw/iphone/IMG_1055.HEIC,
IMG_1056.HEIC,iphone,2026-04-21 07:11:06 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten document in Norwegian containing a numbered list of class-related items or assignments, appears to be notes or instructions for a CLASS 2 unit.",public/images/primary/raw/iphone/IMG_1056.HEIC,
IMG_1057.HEIC,iphone,2026-04-21 07:11:30 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten letter or personal document in cursive script discussing various personal matters and activities, written in Norwegian or Scandinavian language.",public/images/primary/raw/iphone/IMG_1057.HEIC,
IMG_1058.HEIC,iphone,2026-04-21 07:11:52 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"A handwritten document in Norwegian containing what appears to be notes or correspondence with multiple paragraphs discussing various topics, with a ruler visible at the bottom of the page.",public/images/primary/raw/iphone/IMG_1058.HEIC,
IMG_1059.HEIC,iphone,2026-04-21 07:12:09 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten letter or document in Norwegian cursive script on graph paper, discussing various topics including dates and names, with visible annotations and corrections throughout the text.",public/images/primary/raw/iphone/IMG_1059.HEIC,
IMG_1060.HEIC,iphone,2026-04-21 07:12:19 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten letter or document in Norwegian with multiple paragraphs discussing various matters, written in cursive script on grid-lined paper.",public/images/primary/raw/iphone/IMG_1060.HEIC,
IMG_1061.HEIC,iphone,2026-04-21 07:12:33 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten document in Norwegian on grid paper containing what appears to be personal notes, lists, or correspondence with multiple columns of cursive text discussing various topics including names and activities.",public/images/primary/raw/iphone/IMG_1061.HEIC,
IMG_1062.HEIC,iphone,2026-04-21 07:13:35 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten letter or document in cursive script on grid paper, content appears to be personal correspondence in Norwegian, with multiple paragraphs discussing various matters.",public/images/primary/raw/iphone/IMG_1062.HEIC,
IMG_1063.HEIC,iphone,2026-04-21 07:14:20 +0000,2026,,,iPhone 15,Bedriftsdemokrati - Arbeidernes Ungdomsfylking,,,"Handwritten table or chart on graph paper with column headers in Norwegian including entries for various abbreviations and notations, appears to be a data recording or inventory document from an administrative or scientific context.",public/images/primary/raw/iphone/IMG_1063.HEIC,
IMG_1064.HEIC,iphone,2026-04-21 07:14:54 +0000,2026,,,iPhone 15,Oslo Stumfilm Festival,,30.7.71,"A research document or report from the Norwegian project (1969-1975) concerning data on parasites in relation to various biological and environmental factors, with numbered sections discussing different aspects of parasite studies.",public/images/primary/raw/iphone/IMG_1064.HEIC,
IMG_1065.HEIC,iphone,2026-04-21 07:22:04 +0000,2026,,,iPhone 15,1,Y,,,public/images/primary/raw/iphone/IMG_1065.HEIC,
IMG_1066.HEIC,iphone,2026-04-21 07:22:09 +0000,2026,,,iPhone 15,Oslo Stumfilm Festival,,1957,"Handwritten notes on grid paper documenting research observations or field notes, possibly related to biological or botanical specimens, with references to measurements, plant species, and dated entries from 1957.",public/images/primary/raw/iphone/IMG_1066.HEIC,
IMG_1067.HEIC,iphone,2026-04-21 07:22:15 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on grid paper containing various entries about isolated populations, medical conditions, genealogical data, and what appears to be health/anthropometric observations and statistical information, possibly from a research project or medical study.",public/images/primary/raw/iphone/IMG_1067.HEIC,
IMG_1068.HEIC,iphone,2026-04-21 07:22:22 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on grid paper discussing various topics including headlines, engagement, bedtime stories, and what appears to be research or planning notes with references to statistics and dates (mentions 70-20% and 1974).",public/images/primary/raw/iphone/IMG_1068.HEIC,
IMG_1069.HEIC,iphone,2026-04-21 07:22:32 +0000,2026,,,iPhone 15,1,,1970,"Handwritten letter or notes in Norwegian discussing administrative or organizational matters, with references to dates and what appears to be personal or institutional correspondence from around 1970.",public/images/primary/raw/iphone/IMG_1069.HEIC,
IMG_1070.HEIC,iphone,2026-04-21 07:22:41 +0000,2026,,,iPhone 15,1,,25/5,"Handwritten notes in Norwegian on grid paper discussing various topics including questions about figures, names, and organizational matters, with numbered sections and subsections.",public/images/primary/raw/iphone/IMG_1070.HEIC,
IMG_1071.HEIC,iphone,2026-04-21 07:22:51 +0000,2026,,,iPhone 15,1,,,"Handwritten Norwegian notes on lined paper containing numbered items discussing administrative procedures, including references to people named Blakstad and Brussen, with mentions of documents, letters, and various institutional matters.",public/images/primary/raw/iphone/IMG_1071.HEIC,
IMG_1072.HEIC,iphone,2026-04-21 07:22:59 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on grid paper containing numbered sections (4-7) discussing various topics including architectural or organizational matters, with references to concepts like 'Finastra,' 'Espalier,' and 'Hede,' appearing to be study notes or meeting minutes from an academic or professional context.",public/images/primary/raw/iphone/IMG_1072.HEIC,
IMG_1073.HEIC,iphone,2026-04-21 07:23:08 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on grid paper containing numbered entries (T, N, O, T, Si, X) with observations or references, possibly scientific notes or research documentation with some text struck through and abbreviated references to locations or organizations including 'MARK' and mentions of English speakers and Nottingham.",public/images/primary/raw/iphone/IMG_1073.HEIC,
IMG_1074.HEIC,iphone,2026-04-21 07:23:20 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on grid paper discussing various technical or scientific topics, including references to systems, definitions, and what appears to be laboratory or technical procedures with abbreviations like CIKK and mentions of dates around 1970s.",public/images/primary/raw/iphone/IMG_1074.HEIC,
IMG_1075.HEIC,iphone,2026-04-21 07:23:26 +0000,2026,,,iPhone 15,1,,,"A handwritten note in Norwegian listing four activities or tasks (A-D) related to artistic work, including displaying work at exhibitions, analyzing a CLASS, and utilizing a 'Voktet-Læremiddel' in SIMULA.",public/images/primary/raw/iphone/IMG_1075.HEIC,
IMG_1076.HEIC,iphone,2026-04-21 07:23:30 +0000,2026,,,iPhone 15,1,,,"Handwritten Norwegian notes on three numbered topics regarding direct participation, literature studies, and internal matters with guidelines, appearing to be lecture notes or study guide outlines from an academic or organizational context.",public/images/primary/raw/iphone/IMG_1076.HEIC,
IMG_1077.HEIC,iphone,2026-04-21 07:23:35 +0000,2026,,,iPhone 15,Oslo Stumfilm Festival,,,"Handwritten financial or budgetary document in Norwegian from 1931, containing tables with entries for months (December 1930, January 1931, February 1931) and various categories (Edvards, Eventmø, Nygaard, Diverse, Total) with monetary amounts in kroner, followed by notes about expenditures and budget allocations.",public/images/primary/raw/iphone/IMG_1077.HEIC,
IMG_1078.HEIC,iphone,2026-04-21 07:23:40 +0000,2026,,,iPhone 15,1,,1/2-71,"Handwritten meeting notes dated 1/2-71 listing attendees (Stein, Pidstek, Jim Barklid, Hasse Bugges, Kåre Nygård, Jan Eikesund) and three numbered agenda items discussing computer work at SX, database evaluation, and verification of NTAF systems.",public/images/primary/raw/iphone/IMG_1078.HEIC,
IMG_1079.HEIC,iphone,2026-04-21 07:23:47 +0000,2026,,,iPhone 15,1,,13/1-71,"Handwritten Norwegian notes dated 13 January 1971 regarding telegram correspondence and administrative matters related to JEM, discussing UTNF-limited applicants, staff positions, and operational procedures.",public/images/primary/raw/iphone/IMG_1079.HEIC,
IMG_1080.HEIC,iphone,2026-04-21 07:23:52 +0000,2026,,,iPhone 15,1,,1971-71,"Handwritten notes in Norwegian listing three organizational divisions (DO, DU, DM) with their administrative names and locations, followed by information about projects and organizations including NIPOL, SIBAS, Eureka, and Oljefysjonen, with references to SI and organizational relationships.",public/images/primary/raw/iphone/IMG_1080.HEIC,
IMG_1081.HEIC,iphone,2026-04-21 07:23:57 +0000,2026,,,iPhone 15,1,,,"Handwritten note in Norwegian discussing architectural or construction details related to Gällvusten, Galtung, Norby, Hotwelt, and other locations, mentioning installation methods and structural elements.",public/images/primary/raw/iphone/IMG_1081.HEIC,
IMG_1082.HEIC,iphone,2026-04-21 07:24:00 +0000,2026,,,iPhone 15,1,,30/12-70,"Handwritten notes listing plant specimens and herbarium collections, including Stegomphanta species, Arthrogroupe species, and various plant names with references to NR (Norwegian abbreviations), organized as what appears to be a taxonomic or botanical inventory or field notes.",public/images/primary/raw/iphone/IMG_1082.HEIC,
IMG_1083.HEIC,iphone,2026-04-21 07:24:07 +0000,2026,,,iPhone 15,1,,11/2-70,"Handwritten notes in Norwegian dated 11 February 1970, containing details about various individuals, organizations, and events, with references to people's names, addresses, and activities.",public/images/primary/raw/iphone/IMG_1083.HEIC,
IMG_1084.HEIC,iphone,2026-04-21 07:24:13 +0000,2026,,,iPhone 15,Oslo Stumfilm Festival,,,"Handwritten research notes or working document containing genealogical information with family trees, chronological data spanning 1400-1975, and notes about Norwegian families and administrative organization (Formannen, Lensmannen).",public/images/primary/raw/iphone/IMG_1084.HEIC,
IMG_1085.HEIC,iphone,2026-04-21 07:24:17 +0000,2026,,,iPhone 15,Oslo Stumfilm Festival,,,"Handwritten research notes on administrative organization, containing organizational charts, genealogical diagrams, and historical information about Norwegian administrative structures and personnel from the 1960s-1970s period.",public/images/primary/raw/iphone/IMG_1085.HEIC,
IMG_1086.HEIC,iphone,2026-04-21 07:24:19 +0000,2026,,,iPhone 15,Oslo Stumfilm Festival,,,"Handwritten notes in Norwegian containing academic or research references with citations, names of individuals and institutions, and discussion of historical events and sources, with annotations and cross-references throughout.",public/images/primary/raw/iphone/IMG_1086.HEIC,
IMG_1087.HEIC,iphone,2026-04-21 07:24:23 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian containing what appears to be archival or research documentation with references to dates (1960s/1970s), locations, and names including mentions of 'Tune' and various abbreviated notations, possibly relating to historical records or genealogical research.",public/images/primary/raw/iphone/IMG_1087.HEIC,
IMG_1088.HEIC,iphone,2026-04-21 07:24:25 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on lined paper containing organizational structures, planning notes, and administrative information with references to departments, positions, and personnel management systems.",public/images/primary/raw/iphone/IMG_1088.HEIC,
IMG_1089.HEIC,iphone,2026-04-21 07:24:33 +0000,2026,,,iPhone 15,1,,22-25 okt,"Handwritten notes in Norwegian discussing taxonomic classifications of Eggplantidae, Spiniferidae, and Hypoantheridae families, with references to specimens, locations, and scientific observations about plant or organism characteristics.",public/images/primary/raw/iphone/IMG_1089.HEIC,
IMG_1090.HEIC,iphone,2026-04-21 07:24:35 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian containing administrative or technical information with multiple sections, including references to measurements, dates, and organizational details, with some abbreviations and annotations in the margins.",public/images/primary/raw/iphone/IMG_1090.HEIC,
IMG_1091.HEIC,iphone,2026-04-21 07:24:40 +0000,2026,,,iPhone 15,1,,9/1/72,"Handwritten Norwegian notes discussing organizational structure, classifications (CLASS, OPTIMA, IMPACT, COMP), and what appears to be administrative or taxonomic documentation with references to various categories and definitions.",public/images/primary/raw/iphone/IMG_1091.HEIC,
IMG_1092.HEIC,iphone,2026-04-21 07:24:42 +0000,2026,,,iPhone 15,1,,,"Handwritten Norwegian text on lined paper, appears to be personal notes or manuscript containing references to various locations, names, and dates including mentions of 1970, 1971, and other administrative or archival information.",public/images/primary/raw/iphone/IMG_1092.HEIC,
IMG_1093.HEIC,iphone,2026-04-21 07:24:55 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on grid paper containing what appears to be scientific or technical content with numbered sections, references to biological or chemical terminology, and mentions of procedures or methodologies.",public/images/primary/raw/iphone/IMG_1093.HEIC,
IMG_1094.HEIC,iphone,2026-04-21 07:24:56 +0000,2026,,,iPhone 15,Oslo Stumfilm Festival,,,"Handwritten notes in Norwegian containing recipe or food preparation instructions with ingredients and cooking methods, with some dated references to 1968 and other years mentioned in the body text but no clear document issue date visible at the top of the page.",public/images/primary/raw/iphone/IMG_1094.HEIC,
IMG_1095.HEIC,iphone,2026-04-21 07:25:00 +0000,2026,,,iPhone 15,Oslo Stumfilm Festival,,,"Handwritten notes on grid paper in Norwegian discussing various historical and biographical information, including references to years 1967 and 1968, but no clear document issue date is visible at the top of the page.",public/images/primary/raw/iphone/IMG_1095.HEIC,
IMG_1096.HEIC,iphone,2026-04-21 07:25:01 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on lined paper containing botanical or scientific terminology, plant names, and what appears to be research notes or observations organized in sections with headers like 'Plan', 'Chandelfrag', 'Mod', and various species or anatomical references.",public/images/primary/raw/iphone/IMG_1096.HEIC,
IMG_1097.HEIC,iphone,2026-04-21 07:25:10 +0000,2026,,,iPhone 15,1,,1971,"Handwritten notes on lined paper listing family surnames (Salg, Innbjørg, Rødalviga, Røpoldag, Brosvad, Coppel) with a circular diagram showing family relationships labeled with letters, and references to Registry and Boundary data, with a note about Holsøy Røv.",public/images/primary/raw/iphone/IMG_1097.HEIC,
IMG_1098.HEIC,iphone,2026-04-21 07:25:12 +0000,2026,,,iPhone 15,1,,,"A handwritten organizational flowchart or hierarchical diagram showing various boxes connected by lines, with text labels in what appears to be Norwegian, depicting some form of administrative or organizational structure.",public/images/primary/raw/iphone/IMG_1098.HEIC,
IMG_1099.HEIC,iphone,2026-04-21 07:29:39 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian discussing computer systems, database structures, and plant production systems, with references to modules, integration, and architectural considerations for what appears to be a technical planning document.",public/images/primary/raw/iphone/IMG_1099.HEIC,
IMG_1100.HEIC,iphone,2026-04-21 07:30:55 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian discussing administrative and organizational matters, including references to J&M, EDB systems, and various procedural implementations.",public/images/primary/raw/iphone/IMG_1100.HEIC,
IMG_1101.HEIC,iphone,2026-04-21 07:31:36 +0000,2026,,,iPhone 15,1,,,"Handwritten Norwegian notes or comments titled 'Kommentarer til manuskriptet' (Comments on the manuscript), containing four numbered entries (M1-M4/5) that appear to be editorial or review remarks on a document or text.",public/images/primary/raw/iphone/IMG_1101.HEIC,
IMG_1102.HEIC,iphone,2026-04-21 07:31:40 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on grid paper containing names (Kane Tangens, Dan Bakstad, Unn Carle), organizational references (NEBB, RTNF, NAT), and discussion points about methods, analyses, and various administrative or research topics.",public/images/primary/raw/iphone/IMG_1102.HEIC,
IMG_1103.HEIC,iphone,2026-04-21 07:31:44 +0000,2026,,,iPhone 15,1,,,"Handwritten sketch and notes on grid paper showing a layout diagram with labeled sections (SEM, ARC, WR, Projected code, Folder-Team, B1-B4), reference to Harry O. Hanssen (AOF), and a numbered list of four items in Norwegian describing organizational or procedural information.",public/images/primary/raw/iphone/IMG_1103.HEIC,
IMG_1104.HEIC,iphone,2026-04-21 07:31:51 +0000,2026,,,iPhone 15,1,,1970,"Handwritten list in Norwegian containing numbered items with names, dates, and references, including entries related to publications, people, and organizational citations from 1970.",public/images/primary/raw/iphone/IMG_1104.HEIC,
IMG_1105.HEIC,iphone,2026-04-21 07:31:56 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian describing biological specimens and laboratory procedures, including references to collections, measurements, and observations related to specimen preservation and analysis.",public/images/primary/raw/iphone/IMG_1105.HEIC,
IMG_1106.HEIC,iphone,2026-04-21 07:32:25 +0000,2026,,,iPhone 15,1,,7/7-70,"Handwritten notes in Norwegian discussing medical or clinical observations, with references to names like Sharp, Darshan, Torquate, and Carpe, along with various annotations about symptoms, treatments, and patient conditions dated 7/7-70.",public/images/primary/raw/iphone/IMG_1106.HEIC,
IMG_1107.HEIC,iphone,2026-04-21 07:34:18 +0000,2026,,,iPhone 15,1,,,"Handwritten notes in Norwegian on grid paper containing numbered sections with references to administrative or organizational matters, including mentions of names and what appears to be meeting minutes or correspondence notes.",public/images/primary/raw/iphone/IMG_1107.HEIC,
IMG_1108.HEIC,iphone,2026-04-21 07:34:23 +0000,2026,,,iPhone 15,1,,26. juni 1970,"A Norwegian typed letter dated 26 June 1970 addressed to the Norwegian Technical-Scientific Research Council in Oslo, discussing research proposals and modern planning methods for a research project.",public/images/primary/raw/iphone/IMG_1108.HEIC,
IMG_1109.HEIC,iphone,2026-04-21 07:34:28 +0000,2026,,,iPhone 15,Oslo Stumfilm Festival,,,"A Norwegian language document (page 2 of a larger work) discussing research methodology, budget considerations, and project planning, signed by Jen Balstad, with references to NVF (Norwegian Research Council) funding and 1977 deadlines.",public/images/primary/raw/iphone/IMG_1109.HEIC,
IMG_1110.HEIC,iphone,2026-04-21 07:34:40 +0000,2026,,,iPhone 15,1,,12 juni 1970,"Letter from Arbeidsforskningsinstituttene (Work Research Institutes) to Norsk Jern og Metallarbeider-forbund regarding a research project (NJUP-Norsk Regmesentral) discussing workplace cooperation, committee structures, and collaborative arrangements between parties.",public/images/primary/raw/iphone/IMG_1110.HEIC,
IMG_1111.HEIC,iphone,2026-04-21 07:34:55 +0000,2026,,,iPhone 15,1,,,"Page 2 of a typed Norwegian document signed by Knut Lange discussing shared interests and responsibilities among parties, pedagogical perspectives on project development, and practical implementation of internal cooperation mechanisms.",public/images/primary/raw/iphone/IMG_1111.HEIC,
IMG_1113.HEIC,iphone,2026-04-21 07:38:48 +0000,2026,,,iPhone 15,2,Y,,,public/images/primary/raw/iphone/IMG_1113.HEIC,
IMG_1114.HEIC,iphone,2026-04-21 07:38:58 +0000,2026,,,iPhone 15,2,,13.11.72,"Handwritten Norwegian notes dated 13 November 1972 referencing a SYSTEM-HANDBOOK regarding overviews, AR1 and AR2 status documentation, and procedures for file organization and system maintenance.",public/images/primary/raw/iphone/IMG_1114.HEIC,
IMG_1115.HEIC,iphone,2026-04-21 07:39:10 +0000,2026,,,iPhone 15,2,,,"Handwritten note in Norwegian on grid paper containing two lines of text, appears to be a personal memo or draft note with informal cursive writing.",public/images/primary/raw/iphone/IMG_1115.HEIC,
IMG_1116.HEIC,iphone,2026-04-21 07:39:50 +0000,2026,,,iPhone 15,2,,1.11.72,"Norwegian technical document dated 1.11.72 regarding disposition for a system handbook (SYSTEMHÅNDBOK, proj. E 2440), containing instructions for system work groups, formal guidelines, and appendix requirements.",public/images/primary/raw/iphone/IMG_1116.HEIC,
IMG_1117.HEIC,iphone,2026-04-21 07:39:56 +0000,2026,,,iPhone 15,2,,19.10.72,"A Norwegian systems handbook document from 1972 discussing organizational structure, system types, and implementation procedures for administrative operations (dispositjonsforhåld).",public/images/primary/raw/iphone/IMG_1117.HEIC,
IMG_1118.HEIC,iphone,2026-04-21 07:40:02 +0000,2026,,,iPhone 15,2,,19.10.72,"A Norwegian-language document from October 1972 outlining a system analysis (SYSTEMANALYSE) covering producers, machines, operations/users, and processors, with sections on social systems, socio-technical systems, economic systems, and information systems.",public/images/primary/raw/iphone/IMG_1118.HEIC,
IMG_1119.HEIC,iphone,2026-04-21 07:46:44 +0000,2026,,,iPhone 15,2,,19.10.72,"A Norwegian system handbook page numbered 5 outlining the structure and governance of a management system, including elements such as goal-setting, planning, implementation, control, management levels, and individual processes related to organizational management and decision-making.",public/images/primary/raw/iphone/IMG_1119.HEIC,
IMG_1120.HEIC,iphone,2026-04-21 07:46:48 +0000,2026,,,iPhone 15,2,,19.10.72,"A Norwegian systems handbook or manual page (page 6) dated October 19, 1972, outlining various system types and their components, including material control systems, production planning systems, and specifications for business control procedures.",public/images/primary/raw/iphone/IMG_1120.HEIC,
IMG_1121.HEIC,iphone,2026-04-21 07:46:54 +0000,2026,,,iPhone 15,2,,19.10.72,"A Norwegian-language document from October 1972 containing systems analysis notes with numbered sections discussing system planning for bedrooms with string systems, evaluation criteria for system effectiveness, implementation considerations, and organizational aspects of string systems.",public/images/primary/raw/iphone/IMG_1121.HEIC,
IMG_1122.HEIC,iphone,2026-04-21 07:46:58 +0000,2026,,,iPhone 15,2,,19.10.72,"A Norwegian systems planning document dated October 19, 1972, outlining requirements for a system (likely administrative or organizational), including sections on learning objectives, system requirements, alternatives, development activities, and appendices listing basic information elements, system descriptions, models, development activities, and descriptions of existing systems.",public/images/primary/raw/iphone/IMG_1122.HEIC,
IMG_1123.HEIC,iphone,2026-04-21 07:47:33 +0000,2026,,,iPhone 15,2,,,"Handwritten notes on graph paper in Norwegian, appearing to contain personal or organizational records with various names, dates, and administrative information, possibly from a meeting or correspondence archive.",public/images/primary/raw/iphone/IMG_1123.HEIC,
IMG_1124.HEIC,iphone,2026-04-21 07:47:41 +0000,2026,,,iPhone 15,2,,,"Handwritten notebook page in Norwegian containing text organized in numbered sections with various paragraphs and notes, appears to be personal notes or meeting minutes with multiple topics listed.",public/images/primary/raw/iphone/IMG_1124.HEIC,
IMG_1125.HEIC,iphone,2026-04-21 07:47:51 +0000,2026,,,iPhone 15,2,,19.06,"Handwritten Norwegian note discussing municipal administration matters, referencing BOB-adrlegget and appointments, with mentions of Studiegruppa o/Kv (study group) and K.Vågaard, Børge, and Svein Ullesberg.",public/images/primary/raw/iphone/IMG_1125.HEIC,
IMG_1126.HEIC,iphone,2026-04-21 07:47:55 +0000,2026,,,iPhone 15,2,,20.8 til 2.9.1972,"Program for NJ&MF's seminar on research project governance and planning systems at Grand Hotell, Kongsberg, August 20 - September 2, 1972, detailing scheduled sessions and discussion topics.",public/images/primary/raw/iphone/IMG_1126.HEIC,
IMG_1127.HEIC,iphone,2026-04-21 07:47:59 +0000,2026,,,iPhone 15,2,,,"A Norwegian-language agenda or schedule document for Friday 1.9 and Monday 2.9, listing meetings and activities with times, including breakfast (Frokost), group work, lunch (Lunsj), KV meetings, visits, and concluding remarks (Hjemreise).",public/images/primary/raw/iphone/IMG_1127.HEIC,
IMG_1128.HEIC,iphone,2026-04-21 07:48:53 +0000,2026,,,iPhone 15,2,,1972-06-12,"A typed document in Norwegian discussing photographic/technical procedures, referencing multiple individuals and organizations including mentions of 'Densitometer' and various technical specifications related to image processing or archival work.",public/images/primary/raw/iphone/IMG_1128.HEIC,
IMG_1129.HEIC,iphone,2026-04-21 07:49:05 +0000,2026,,,iPhone 15,2,,1972,"A typewritten document in Norwegian discussing Socio-economic-scientific matters, referencing Bergit Sletlie's duties and Haugesund as a location, with text about factual presentations and organizational details.",public/images/primary/raw/iphone/IMG_1129.HEIC,
IMG_1130.HEIC,iphone,2026-04-21 07:55:25 +0000,2026,,,iPhone 15,2,,1976,"A Norwegian document outlining a project plan or rapport structure with 14 numbered points covering problems, research contacts, NTNF involvement, committee representation, project relationships, information dissemination, and organizational cooperation.",public/images/primary/raw/iphone/IMG_1130.HEIC,
IMG_1131.HEIC,iphone,2026-04-21 07:55:32 +0000,2026,,,iPhone 15,2,,,"Page 2 of a Norwegian document listing agenda items or meeting minutes numbered 15-21, covering topics such as industrial cooperation, committee work, workplace matters, course materials, financial planning, and federation decisions.",public/images/primary/raw/iphone/IMG_1131.HEIC,
IMG_1132.HEIC,iphone,2026-04-21 07:56:57 +0000,2026,,,iPhone 15,2,,,"Handwritten mathematical calculations and formulas on grid paper, appearing to be working notes or problem-solving sheets with various algebraic expressions and numerical work.",public/images/primary/raw/iphone/IMG_1132.HEIC,
IMG_1133.HEIC,iphone,2026-04-21 07:57:30 +0000,2026,,,iPhone 15,2,,2/10 1970,A handwritten document on grid paper containing what appears to be personal notes or calculations with mathematical or scientific notations in Norwegian.,public/images/primary/raw/iphone/IMG_1133.HEIC,
IMG_1134.HEIC,iphone,2026-04-21 07:58:42 +0000,2026,,,iPhone 15,2,,26.4.1973,"A Norwegian memo from Norsk Regnsentrall regarding participation in a research project by four workplace clubs (bedriftsklubbene) affiliated with NJM's research project (NJMF's forskningsprosjekt), dated 26 April 1973 and addressed to Kristen Nygaard.",public/images/primary/raw/iphone/IMG_1134.HEIC,
IMG_1135.HEIC,iphone,2026-04-21 07:58:51 +0000,2026,,,iPhone 15,2,,,"Page 2 of a Norwegian-language report or document discussing a club's relationship with board members, leadership decisions, working groups, and plans for a summer seminar on development of a planning and governance system.",public/images/primary/raw/iphone/IMG_1135.HEIC,
IMG_1136.HEIC,iphone,2026-04-21 07:58:58 +0000,2026,,,iPhone 15,2,,,"Page 3 of a Norwegian administrative document discussing A/S Kongsberg Våpenfabrikk, detailing work group issues, management communication with leadership, system folk involvement, and disputes regarding work procedures and a new AUTOLINE system.",public/images/primary/raw/iphone/IMG_1136.HEIC,
IMG_1137.HEIC,iphone,2026-04-21 07:59:04 +0000,2026,,,iPhone 15,2,,,"Page 4 of a typed Norwegian document discussing club secretary Svein Ulleberg's work on data processing matters, club procedures, and correspondence regarding planning of activities and cooperation with A/S Hydraulik.",public/images/primary/raw/iphone/IMG_1137.HEIC,
IMG_1138.HEIC,iphone,2026-04-21 07:59:10 +0000,2026,,,iPhone 15,2,,,"Page 5 of a Norwegian document discussing club operations, including requirements for the AUTOLINE system, a joint project with A/S Hydraulik, and various administrative matters related to Hydraulik-klubben and other club activities, mentioning individuals Olav T. Børge and Kristen Nygaard.",public/images/primary/raw/iphone/IMG_1138.HEIC,
IMG_1139.HEIC,iphone,2026-04-21 07:59:18 +0000,2026,,,iPhone 15,2,,,"Page 6 of a Norwegian document discussing A/S Jonas Øglands Sykkelfabrikk, describing labor group activities at Øgland during the third period, work arrangements, meeting procedures, and documentation of work assignments, with references to various types of notes and coordinators.",public/images/primary/raw/iphone/IMG_1139.HEIC,
IMG_1140.HEIC,iphone,2026-04-21 07:59:34 +0000,2026,,,iPhone 15,2,,1973,"Page 7 of a Norwegian document discussing work with Østland reports, a research project (FR-5), group work activities, and mentions of Cand.mag. Heigtie Simonsen and Dag Tresselt from Rogaland Distriktshøyskole.",public/images/primary/raw/iphone/IMG_1140.HEIC,
